time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
16-3 10:15,"3,93","1,86","1,87","3,00","2,19","3,33",-,-,-,-,-,-,-,"1,65","0,61","0,52","0,94","2,35","1,29","7,41","0,56","0,48","0,57","0,53","0,83",-,-
16-3 10:20,"2,58","0,32","0,42","1,88","0,54","1,40","0,82","6,21","0,63","3,23","0,79","0,81","2,32","3,48","0,61","1,41","2,60","3,53","3,34","8,60","2,40","2,82","2,34","2,46","2,59","5,83","2,40"
16-3 10:25,"2,21","0,24","0,45","1,57","0,31","1,32","0,97",-,-,-,-,-,-,"2,61","0,84","0,45","0,85","2,62",-,-,-,-,-,-,"1,26","3,41","0,53"
16-3 10:30,-,-,-,-,-,-,-,-,-,-,-,-,"1,44","2,64","0,64","0,50","0,67",-,-,-,-,-,-,-,"0,89","3,63","0,56"
16-3 10:35,-,-,-,-,-,-,"0,80","2,17","0,51","2,95","0,61","0,54","2,30","2,60","0,63","0,54","0,65","2,94","1,81","8,65","0,45","0,58","0,54","0,52","1,68","3,81","0,97"
16-3 10:40,"2,46","1,16","1,14","2,47","1,28","3,81",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,36","3,81","0,70"
16-3 10:45,-,-,-,-,-,-,"4,60","1,96","0,67","2,96","0,89","0,67","1,69","4,57","0,62","2,34","7,42","4,84","4,41","9,10","8,52","4,95",-,-,-,-,-
16-3 10:50,-,-,-,-,-,-,-,-,-,-,-,-,"1,90","2,58","0,57","0,47","0,93","2,59","1,59","7,95","0,49","0,64","0,57","0,57","1,34","3,09","0,53"
16-3 10:55,"2,43","0,38","0,42","1,42","0,42","1,26","0,79","2,16","0,95","2,99","0,68","0,49","1,25",-,-,-,-,-,"1,34","8,16","0,46","0,49","0,66","0,54","1,14","3,87","0,66"
16-3 11:00,-,-,-,-,-,-,-,-,-,-,-,-,"0,88","2,90","0,89","0,66","0,65","2,76","1,38","8,34","0,52","0,50","0,52","0,55",-,-,-
16-3 11:05,"2,34","0,48","0,42","1,84","0,58","1,33","0,85","2,23","0,71","2,92","0,70","0,81","1,26",-,-,-,-,-,"1,47","8,05","0,53","0,54","0,54","0,54","1,10","3,39","0,53"
16-3 11:10,"2,53","0,38","0,38","1,66","0,40","1,74","0,80","5,65","0,84","2,89","0,75","0,57",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16-3 11:15,"2,38","2,76","2,26","3,45","2,11","2,96","2,04","3,41","2,59","2,95","0,81","2,54","1,79","3,44","0,64","1,56","1,63","3,38","2,52","8,48","0,50","0,54","0,52","0,52",-,-,-
16-3 11:20,"2,47","0,47","0,37","2,40","0,55","1,45","0,90","2,12","0,79","2,99","0,75","0,52","1,41","2,56","0,59","0,49","0,96","2,53",-,-,"2,33","2,83","2,42","2,31","2,59","5,43","2,52"
16-3 11:25,-,-,-,-,-,-,"0,86","6,19","0,70","2,91","0,93","0,55",-,-,-,-,-,"2,37","1,41","9,24","0,46","0,53","0,48","0,58","1,21","3,39","0,65"
