time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
15-3 1:20,-,-,-,-,-,-,"1,02","2,64","0,58","2,98","0,89","0,51",-,"2,81","0,56","2,86","2,88","4,23","1,23","8,82","0,42","0,46","0,58","0,40","1,51","3,21","0,45"
15-3 1:25,"2,21","1,84","1,93","3,03","2,07","2,82","1,68","5,90","0,57","19,85",-,-,-,-,-,-,-,-,"3,33","8,64","2,29","2,43","2,28","2,30","2,62","5,41","2,86"
15-3 1:30,"2,37","0,91","0,36","1,88","0,29","1,16","0,92","2,37","0,54","2,88","0,64","0,53","1,33","2,62","0,45","0,36","0,65","2,24","1,46","8,29","0,43","0,41",-,-,-,-,-
15-3 1:35,"2,31","0,34","0,27","1,85","0,54","1,16","0,85","2,20","0,66","3,01","0,70","0,40","1,32","1,81","0,53","0,44","0,66","2,09","1,73","8,21","0,48","0,55","0,56","0,45","1,50","3,31","0,49"
15-3 1:40,"2,40","0,37","0,29","1,58","0,32","1,21","0,82","2,26","0,38","3,05","0,68","0,48","1,43",-,-,-,-,-,"1,25","8,08","0,49","0,52","0,45","0,49","1,50","3,61","0,59"
15-3 1:45,"2,39","0,41","0,38","1,54","0,33","1,19","0,99","2,42","0,70","3,12","0,63","0,61","1,39","2,54","0,62","0,58","0,64","2,16","1,31","7,74","0,40","0,39","0,49","0,39","1,52","3,51","0,54"
15-3 1:50,-,-,-,-,-,-,"1,10","2,31","0,55","2,97","0,81","0,43","1,30","1,64","0,55","0,56","0,71","2,53",-,-,"0,41","0,52","0,54","0,50","0,87","3,17","0,51"
15-3 1:55,-,-,-,-,-,-,"1,13","1,91","0,51","2,95","0,68","0,53","1,48","2,63","0,62","0,53","0,97","2,39",-,-,-,-,-,-,-,"3,33","0,51"
15-3 2:00,"3,36","0,29","0,43","2,98","0,32","1,37","5,74","9,80","0,62","13,00","0,75","0,55","12,52","2,69","0,62","0,48","4,96",-,-,-,-,-,-,-,-,-,-
15-3 2:05,"2,42","0,27","0,52","1,62","0,48","1,56","8,19","2,23","0,67","11,28",-,-,"1,34","2,60","0,57","0,50","0,63","2,61","1,59",-,-,-,"0,57","0,64","1,68","2,65","0,60"
15-3 2:10,"2,37","0,33","0,33","3,06","0,37","1,30","6,76","2,04","0,58","2,92","0,69",-,-,-,-,-,-,-,-,-,-,-,-,-,"1,31","4,26","0,56"
15-3 2:15,"2,27","0,38","0,36","1,59","0,30","1,40",-,-,-,-,-,"0,49","1,39","2,52","0,66","0,43","0,64",-,-,-,-,-,-,-,"1,47","3,54","0,53"
15-3 2:20,-,-,-,-,-,-,"0,94","2,31","0,93","2,98","0,70","0,47","1,38","1,66","0,55","0,50","0,63","2,54","1,15","8,19","0,36","0,85","0,45","0,43","1,62","2,92","0,48"
15-3 2:25,-,-,-,-,-,-,"1,15","5,83","0,56","2,88","0,68","0,53",-,-,-,-,-,-,"1,40","7,46","0,54","0,51","0,57","0,67","1,68",-,-
15-3 2:30,"2,44","0,29","0,33","1,67","0,36","1,95",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15-3 2:35,"2,26","0,34","0,31","2,00","0,45","1,81","1,40","2,26","0,63","3,01","0,70","0,54","1,68","1,57","0,53","0,39","0,62","2,29","1,35","7,55","0,47","0,49","0,52","0,45",-,-,-
15-3 2:40,"2,31","0,29","0,28","1,67","0,34","1,22","1,16","3,62","0,50","3,02","0,66","0,51","1,37","2,56","0,48","0,49","0,62","1,82",-,-,-,-,-,-,-,-,-
15-3 2:45,"2,63","0,27","0,33","1,79","0,34","1,43",-,-,-,-,-,-,"1,42","2,61","0,61","0,43","0,62","2,60","1,14","8,03","0,41","0,48","0,48","0,41","1,10","3,45","0,58"
15-3 2:50,"2,44","1,99","1,96","4,07","2,14","2,85","1,73","3,20","1,55","4,80","0,73","1,54","1,35","2,72","0,64","1,41","1,73","2,02","1,25","7,85","0,52","0,53","0,52","0,54",-,-,-
15-3 2:55,"2,19","0,34","0,32","1,71","0,34","1,38","1,05","3,77","0,64","4,02","0,68","0,52","1,30","2,58","0,56","0,45","0,55","3,03","3,74","9,79","2,36","2,55","2,45",-,-,-,-
