time,FSO_T00_SKPAuto_Opstarten,FSO_T01_SKPAuto_VerzekererdJaNee,FSO_T02_SKPAuto_Kenteken,FSO_T03_SKPAuto_AutoCheck,FSO_T04_SKPAuto_Postcode,FSO_T05_SKPAuto_Bestuurder,FSO_T06_SKPAuto_GeboorteDatum,FSO_T07_SKPAuto_SchadeVrijeJaren,FSO_T08_SKPAuto_Kilometers,FSO_T09_SKPAuto_Basisdekking,FSO_T10_SKPAuto_Uitbreiding,FSO_T11_SKPAuto_Ingangsdatum,FSO_T12_SKPAuto_Ongevallen,FSO_T13_SKPAuto_Samenvatting1,FSO_T14_SKPAuto_PriveZakelijk,FSO_T15_SKPAuto_KentekenOpNaam,FSO_T16_SKPAuto_Persoonsgegevens,FSO_T17_SKPAuto_Adres,FSO_T18_SKPAuto_TelefoonEmail,FSO_T19_SKPAuto_AanvullendeVragen,FSO_T20_SKPAuto_GeweigerdOpgezegd,FSO_T21_SKPAuto_StrafbaarFeit,FSO_T22_SKPAuto_EerderSchade,FSO_T23_SKPAuto_MaandJaar,FSO_T24_SKPAuto_Rekeningnummer,FSO_T25_SKPAuto_Samenvatting2,FSO_T26_SKPAuto_EindeScript
18-3 9:25,"2,37","0,39","0,29","1,44","0,31","1,19","1,30","2,14","0,74","2,97","0,73","0,54","1,21","2,60","0,53","0,45","0,42","2,46","1,25","8,07","0,36","0,39","0,40","0,38","1,53","3,19","0,84"
18-3 9:30,"2,67","0,36","0,34","1,44","0,34","1,45","0,88","2,14","0,48","2,97","0,71","0,52","1,50","2,60","0,55","0,44","0,80","2,16","1,21","7,94","0,41","0,38","0,53","0,46","0,81","4,11","0,53"
18-3 9:35,"2,10","0,23","0,34","1,69","0,71","1,48","0,91","2,08","0,78","2,93","0,75","0,56","2,32","1,73","0,56","0,51","0,78","2,28","1,50","7,84","0,47","0,53","0,62","0,43","1,25","3,37","0,56"
18-3 9:40,"2,10","0,42","0,39","1,82","0,41","1,44","0,88","1,98","0,68","3,02","0,79","0,52","2,22","0,70","0,57","0,41","1,00","2,39","2,10","8,00","0,58","0,58","0,59","0,50","1,14","3,42","0,66"
18-3 9:45,"3,01","0,37","0,34","1,70","0,32","1,49","0,91","6,34","0,80","3,11","0,74","0,50","3,59","3,67","0,82","0,41","1,03","2,13","1,55","9,48","0,44","0,44","0,44","0,44","0,89","3,27","0,54"
18-3 9:50,"3,04","0,53","0,42","2,20","0,50","1,32","0,81","1,90","0,60","2,98","0,64","0,53","1,80","0,78","0,51","0,45","0,86","2,13","1,34","8,33","0,53","0,53","0,61","0,48","1,27","3,28","0,49"
18-3 9:55,"2,79","5,25","1,34","1,56","0,41","1,30","0,90","1,85","0,63","2,89","0,66","0,53","1,27","0,63","0,57","0,61","0,83","1,82","1,76","10,63","0,47","0,43","0,52","0,67","1,02","3,29","0,56"
18-3 10:00,"2,45","0,34","0,37","1,48","0,41","1,43","0,77","2,04","0,48","2,82","0,69","0,53","1,36","1,51","0,59","0,59","2,69","2,75","1,46","8,58","0,47","0,50","0,51","0,52","0,89","3,13","0,57"
18-3 10:05,"2,31","0,33","0,32","1,71","0,92","1,48","1,05","1,90","0,83","3,23","0,72","0,49","1,42","1,73","0,58","0,51","0,69","2,48","1,51","7,00","0,42","0,57","0,54","0,47","1,10","3,32","0,61"
18-3 10:10,"2,93","0,61","0,33","1,56","0,39","1,85","0,97","2,60","0,57","3,05","0,77","0,55","1,39","0,59","0,50","0,59","1,06","2,22","2,04","8,06","0,80","0,57","0,60","0,69","1,25","3,44","0,59"
18-3 10:15,"3,31","0,63","0,43","1,77","0,34","1,25","0,90","2,02","0,59","2,99","0,87","0,78","1,31","1,64","0,60","0,49","0,89","2,89","1,53","10,17","0,48","0,47","0,46","0,42","1,13","3,78","0,68"
18-3 10:20,"2,15","0,76","0,42","1,51","0,68","1,60","0,91","2,59","0,93","4,08","0,80","0,55","1,93","1,64","0,65","0,58","0,60","2,43","1,42","8,38","0,63","0,51","0,53","0,98","1,37","3,08","0,68"
18-3 10:25,"2,85","0,32","0,34","1,54","0,35","1,46","0,92","3,85","0,69","4,02","0,88","0,76","1,31","2,48","0,59","0,50","1,52","0,00","1,81","8,56","0,59","0,70","0,50","0,59","1,34","3,63","0,56"
18-3 10:30,"3,36","0,51","0,37","1,23","0,33","1,14","1,00","2,38","0,61","0,72","0,63","0,57","2,05","2,47","0,55","0,44","0,56","1,94","2,01","8,18","0,58","0,55","0,46","0,42","1,40","3,46","0,50"
18-3 10:35,"2,26","0,23","0,34","1,96","0,73","1,45","0,86","2,24","0,72","2,91","0,67","0,66","1,51","2,69","0,53","0,49","0,86","2,19","1,13","8,58","0,42","0,54","0,47","0,41","1,35","3,30","0,44"
18-3 10:40,"2,96","1,14","1,02","3,13","2,19","3,48","2,18","3,96","2,45","4,57","0,82","2,36",-,-,-,-,-,-,"2,37","7,79","0,54","0,42","1,38","0,67","1,59","3,62","0,62"
18-3 10:45,"3,34","0,49","0,38","1,56","0,36","1,35","0,86","2,10","0,61","2,92","0,86","0,53","1,35","2,51","0,51","1,40","1,88","4,42","2,89","13,11","1,40","2,49","2,50","3,96","4,29","4,51","5,22"
18-3 10:50,"2,75","0,45","0,30","1,67","0,96","1,42","0,84","1,79","0,77","2,93","0,72","0,51","9,11","1,63","0,57","0,54","1,21","2,49",-,-,-,"0,48","0,60","0,51","1,41","2,92","0,63"
18-3 10:55,"2,30","0,35","0,27","1,25","0,35","1,25","0,87","2,06","0,70","2,86","0,76","0,51","1,33","0,70","0,63","0,43","0,66","1,79","1,47","8,37","0,48","0,41","0,50","0,49","0,93","3,47","0,55"
